metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_req_failed,1727297626,1.000000,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_reqs,1727297626,1.000000,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_req_duration,1727297626,50.422804,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_req_blocked,1727297626,0.380520,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_req_connecting,1727297626,0.200170,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_req_tls_handshaking,1727297626,0.000000,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_req_sending,1727297626,0.000000,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_req_waiting,1727297626,0.000000,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_req_receiving,1727297626,50.422804,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_req_failed,1727297626,1.000000,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_reqs,1727297626,1.000000,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_req_duration,1727297626,50.205444,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_req_blocked,1727297626,0.167450,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_req_connecting,1727297626,0.104070,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_req_tls_handshaking,1727297626,0.000000,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_req_sending,1727297626,0.000000,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_req_waiting,1727297626,0.000000,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_req_receiving,1727297626,50.205444,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_req_failed,1727297626,1.000000,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_reqs,1727297626,1.000000,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_req_duration,1727297626,50.363154,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_req_blocked,1727297626,0.275740,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_req_connecting,1727297626,0.159240,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_req_tls_handshaking,1727297626,0.000000,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_req_sending,1727297626,0.000000,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_req_waiting,1727297626,0.000000,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_req_receiving,1727297626,50.363154,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_req_failed,1727297626,1.000000,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_reqs,1727297627,1.000000,,,,true,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,200,,,http://localhost:8080/api/upload,,
http_req_duration,1727297627,464.878113,,,,true,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,200,,,http://localhost:8080/api/upload,,
http_req_blocked,1727297627,0.096790,,,,true,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,200,,,http://localhost:8080/api/upload,,
http_req_connecting,1727297627,0.055930,,,,true,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,200,,,http://localhost:8080/api/upload,,
http_req_tls_handshaking,1727297627,0.000000,,,,true,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,200,,,http://localhost:8080/api/upload,,
http_req_sending,1727297627,147.902399,,,,true,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,200,,,http://localhost:8080/api/upload,,
http_req_waiting,1727297627,316.930824,,,,true,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,200,,,http://localhost:8080/api/upload,,
http_req_receiving,1727297627,0.044890,,,,true,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,200,,,http://localhost:8080/api/upload,,
http_req_failed,1727297627,0.000000,,,,true,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,200,,,http://localhost:8080/api/upload,,
data_sent,1727297627,36930240.000000,,,,,,,,,default,,,,,,,
data_received,1727297627,374.000000,,,,,,,,,default,,,,,,,
iteration_duration,1727297627,682.505162,,,,,,,,,default,,,,,,,
iterations,1727297627,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1727297627,1.000000,,,,true,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,200,,,http://localhost:8080/api/upload,,
http_req_duration,1727297627,570.122365,,,,true,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,200,,,http://localhost:8080/api/upload,,
http_req_blocked,1727297627,1.850801,,,,true,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,200,,,http://localhost:8080/api/upload,,
http_req_connecting,1727297627,0.484280,,,,true,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,200,,,http://localhost:8080/api/upload,,
http_req_tls_handshaking,1727297627,0.000000,,,,true,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,200,,,http://localhost:8080/api/upload,,
http_req_sending,1727297627,228.186799,,,,true,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,200,,,http://localhost:8080/api/upload,,
http_req_waiting,1727297627,341.847816,,,,true,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,200,,,http://localhost:8080/api/upload,,
http_req_receiving,1727297627,0.087750,,,,true,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,200,,,http://localhost:8080/api/upload,,
http_req_failed,1727297627,0.000000,,,,true,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,200,,,http://localhost:8080/api/upload,,
data_sent,1727297627,42037119.000000,,,,,,,,,default,,,,,,,
data_received,1727297627,374.000000,,,,,,,,,default,,,,,,,
iteration_duration,1727297627,728.969392,,,,,,,,,default,,,,,,,
iterations,1727297627,1.000000,,,,,,,,,default,,,,,,,
data_sent,1727297627,30051292.000000,,,,,,,,,default,,,,,,,
data_received,1727297627,374.000000,,,,,,,,,default,,,,,,,
iteration_duration,1727297627,733.511286,,,,,,,,,default,,,,,,,
iterations,1727297627,1.000000,,,,,,,,,default,,,,,,,
data_sent,1727297627,34538176.000000,,,,,,,,,default,,,,,,,
data_received,1727297627,374.000000,,,,,,,,,default,,,,,,,
iteration_duration,1727297627,742.057683,,,,,,,,,default,,,,,,,
iterations,1727297627,1.000000,,,,,,,,,default,,,,,,,
data_sent,1727297627,42223975.000000,,,,,,,,,default,,,,,,,
data_received,1727297627,374.000000,,,,,,,,,default,,,,,,,
iteration_duration,1727297627,754.934635,,,,,,,,,default,,,,,,,
iterations,1727297627,1.000000,,,,,,,,,default,,,,,,,
data_sent,1727297627,32655083.000000,,,,,,,,,default,,,,,,,
data_received,1727297627,374.000000,,,,,,,,,default,,,,,,,
iteration_duration,1727297627,757.292527,,,,,,,,,default,,,,,,,
iterations,1727297627,1.000000,,,,,,,,,default,,,,,,,
data_sent,1727297627,32731113.000000,,,,,,,,,default,,,,,,,
data_received,1727297627,374.000000,,,,,,,,,default,,,,,,,
iteration_duration,1727297627,765.672504,,,,,,,,,default,,,,,,,
iterations,1727297627,1.000000,,,,,,,,,default,,,,,,,
data_sent,1727297627,32622898.000000,,,,,,,,,default,,,,,,,
data_received,1727297627,374.000000,,,,,,,,,default,,,,,,,
iteration_duration,1727297627,772.577000,,,,,,,,,default,,,,,,,
iterations,1727297627,1.000000,,,,,,,,,default,,,,,,,
vus,1727297627,10.000000,,,,,,,,,,,,,,,,
vus_max,1727297627,10.000000,,,,,,,,,,,,,,,,
http_reqs,1727297627,1.000000,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_req_duration,1727297627,50.962064,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_req_blocked,1727297627,1.185480,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_req_connecting,1727297627,0.916610,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_req_tls_handshaking,1727297627,0.000000,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_req_sending,1727297627,0.000000,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_req_waiting,1727297627,0.000000,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_req_receiving,1727297627,50.962064,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_req_failed,1727297627,1.000000,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_reqs,1727297627,1.000000,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_req_duration,1727297627,51.063514,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_req_blocked,1727297627,1.144911,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_req_connecting,1727297627,0.645180,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_req_tls_handshaking,1727297627,0.000000,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_req_sending,1727297627,0.000000,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_req_waiting,1727297627,0.000000,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_req_receiving,1727297627,51.063514,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_req_failed,1727297627,1.000000,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_reqs,1727297627,1.000000,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_req_duration,1727297627,50.165493,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_req_blocked,1727297627,0.799421,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_req_connecting,1727297627,0.626670,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_req_tls_handshaking,1727297627,0.000000,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_req_sending,1727297627,0.000000,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_req_waiting,1727297627,0.000000,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_req_receiving,1727297627,50.165493,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_req_failed,1727297627,1.000000,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_reqs,1727297627,1.000000,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_req_duration,1727297627,50.792485,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_req_blocked,1727297627,0.523701,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_req_connecting,1727297627,0.280081,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_req_tls_handshaking,1727297627,0.000000,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_req_sending,1727297627,0.000000,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_req_waiting,1727297627,0.000000,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_req_receiving,1727297627,50.792485,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_req_failed,1727297627,1.000000,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_reqs,1727297627,1.000000,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_req_duration,1727297627,51.521955,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_req_blocked,1727297627,0.163820,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_req_connecting,1727297627,0.100950,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_req_tls_handshaking,1727297627,0.000000,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_req_sending,1727297627,0.000000,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_req_waiting,1727297627,0.000000,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_req_receiving,1727297627,51.521955,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_req_failed,1727297627,1.000000,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_reqs,1727297627,1.000000,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_req_duration,1727297627,52.125735,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_req_blocked,1727297627,0.122510,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_req_connecting,1727297627,0.089740,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_req_tls_handshaking,1727297627,0.000000,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_req_sending,1727297627,0.000000,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_req_waiting,1727297627,0.000000,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_req_receiving,1727297627,52.125735,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_req_failed,1727297627,1.000000,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_reqs,1727297627,1.000000,,,,true,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,200,,,http://localhost:8080/api/upload,,
http_req_duration,1727297627,438.151310,,,,true,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,200,,,http://localhost:8080/api/upload,,
http_req_blocked,1727297627,0.144710,,,,true,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,200,,,http://localhost:8080/api/upload,,
http_req_connecting,1727297627,0.093320,,,,true,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,200,,,http://localhost:8080/api/upload,,
http_req_tls_handshaking,1727297627,0.000000,,,,true,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,200,,,http://localhost:8080/api/upload,,
http_req_sending,1727297627,89.173587,,,,true,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,200,,,http://localhost:8080/api/upload,,
http_req_waiting,1727297627,348.929993,,,,true,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,200,,,http://localhost:8080/api/upload,,
http_req_receiving,1727297627,0.047730,,,,true,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,200,,,http://localhost:8080/api/upload,,
http_req_failed,1727297627,0.000000,,,,true,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,200,,,http://localhost:8080/api/upload,,
data_sent,1727297627,84874191.000000,,,,,,,,,default,,,,,,,
data_received,1727297627,121.000000,,,,,,,,,default,,,,,,,
iteration_duration,1727297627,1179.329942,,,,,,,,,default,,,,,,,
iterations,1727297627,1.000000,,,,,,,,,default,,,,,,,
data_sent,1727297627,84874191.000000,,,,,,,,,default,,,,,,,
data_received,1727297627,121.000000,,,,,,,,,default,,,,,,,
iteration_duration,1727297627,1194.458476,,,,,,,,,default,,,,,,,
iterations,1727297627,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1727297627,1.000000,,,,true,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,200,,,http://localhost:8080/api/upload,,
http_req_duration,1727297627,464.241082,,,,true,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,200,,,http://localhost:8080/api/upload,,
http_req_blocked,1727297627,0.426670,,,,true,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,200,,,http://localhost:8080/api/upload,,
http_req_connecting,1727297627,0.274110,,,,true,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,200,,,http://localhost:8080/api/upload,,
http_req_tls_handshaking,1727297627,0.000000,,,,true,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,200,,,http://localhost:8080/api/upload,,
http_req_sending,1727297627,173.037940,,,,true,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,200,,,http://localhost:8080/api/upload,,
http_req_waiting,1727297627,291.162332,,,,true,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,200,,,http://localhost:8080/api/upload,,
http_req_receiving,1727297627,0.040810,,,,true,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,200,,,http://localhost:8080/api/upload,,
http_req_failed,1727297627,0.000000,,,,true,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,200,,,http://localhost:8080/api/upload,,
http_reqs,1727297627,1.000000,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_req_duration,1727297627,50.797474,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_req_blocked,1727297627,0.004610,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_req_connecting,1727297627,0.000000,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
http_req_tls_handshaking,1727297627,0.000000,,,1503,false,,POST,http://localhost:8080/api/upload,HTTP/1.1,default,,503,,,http://localhost:8080/api/upload,,
